region,region_type,province,year,month,date_month,penderita_dbd,meninggal,population,population_scale,risk_multiplier,monthly_share,weather_multiplier,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2,data_origin,synthetic_method,incidence_rate_per_100k
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,3,2015-03-01,0,0,30000,0.002857142857142857,1.0,0.19465292709643392,1.4577461229630888,26.95,30.71,24.47,83.36,9.76,19.72,13.1,84.88,26.42,26.43,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,4,2015-04-01,4,2,30000,0.002857142857142857,1.0,0.16191326220130633,1.1435534065824495,27.31,30.98,25.0,83.08,6.42,9.76,19.72,83.36,26.95,26.42,real_jakarta,not_synthetic_real_observed,13.333333333333334
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,5,2015-05-01,4,0,30000,0.002857142857142857,1.0,0.14970181346099234,1.051793379274294,27.48,30.61,24.27,82.22,2.79,6.42,9.76,83.08,27.31,26.95,real_jakarta,not_synthetic_real_observed,13.333333333333334
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,6,2015-06-01,0,0,30000,0.002857142857142857,1.0,0.08896912653657349,0.9289346063646886,27.25,30.46,23.9,80.28,2.39,2.79,6.42,82.22,27.48,27.31,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,7,2015-07-01,1,0,30000,0.002857142857142857,1.0,0.048683516572680434,0.8602039109852079,26.6,30.11,23.14,80.76,0.8,2.39,2.79,80.28,27.25,27.48,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,8,2015-08-01,0,0,30000,0.002857142857142857,1.0,0.027506186863564444,0.7946495612125122,26.84,31.46,22.89,77.82,0.83,0.8,2.39,80.76,26.6,27.25,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,9,2015-09-01,0,0,30000,0.002857142857142857,1.0,0.01789119234046006,0.7359253552821702,27.64,32.82,23.27,72.24,0.44,0.83,0.8,77.82,26.84,26.6,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,10,2015-10-01,0,0,30000,0.002857142857142857,1.0,0.021826443263418396,0.6262680275215209,28.5,33.48,24.46,71.74,0.83,0.44,0.83,72.24,27.64,26.84,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,11,2015-11-01,0,0,30000,0.002857142857142857,1.0,0.023286948760598808,0.6643702571635148,28.65,33.15,25.58,75.36,5.05,0.83,0.44,71.74,28.5,27.64,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2015,12,2015-12-01,0,0,30000,0.002857142857142857,1.0,0.028236439612154652,0.885323159797432,27.71,31.05,24.91,81.15,8.01,5.05,0.83,75.36,28.65,28.5,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2016,1,2016-01-01,0,0,30000,0.002857142857142857,1.0,0.10434500385411173,1.0715506192930038,27.9,31.65,24.85,81.97,6.63,8.01,5.05,81.15,27.71,28.65,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2016,2,2016-02-01,0,0,30000,0.002857142857142857,1.0,0.13298713943770538,1.0578495842040365,27.28,30.98,24.99,84.81,19.22,6.63,8.01,81.97,27.9,27.71,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,1,2017-01-01,0,0,30000,0.002857142857142857,1.0,0.10434500385411173,1.024477370889507,26.76,30.18,24.93,85.25,10.77,5.07,9.39,84.26,26.98,27.15,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,2,2017-02-01,1,0,30000,0.002857142857142857,1.0,0.13298713943770538,1.210865236303586,26.58,29.16,24.74,86.62,23.89,10.77,5.07,85.25,26.76,26.98,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,3,2017-03-01,0,0,30000,0.002857142857142857,1.0,0.19465292709643392,1.6,27.06,29.84,24.79,83.59,7.16,23.89,10.77,86.62,26.58,26.76,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,4,2017-04-01,0,0,30000,0.002857142857142857,1.0,0.16191326220130633,1.0752631926580716,27.1,30.44,25.0,85.27,7.59,7.16,23.89,83.59,27.06,26.58,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,5,2017-05-01,0,0,30000,0.002857142857142857,1.0,0.14970181346099234,1.1302319274724242,27.7,30.89,24.68,82.48,6.7,7.59,7.16,85.27,27.1,27.06,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,6,2017-06-01,0,0,30000,0.002857142857142857,1.0,0.08896912653657349,1.06326741024724,27.1,30.4,24.38,83.63,5.47,6.7,7.59,82.48,27.7,27.1,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,7,2017-07-01,0,0,30000,0.002857142857142857,1.0,0.048683516572680434,1.0268546542426997,26.94,30.03,23.41,81.21,3.9,5.47,6.7,83.63,27.1,27.7,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,8,2017-08-01,0,0,30000,0.002857142857142857,1.0,0.027506186863564444,0.9143512281565287,26.8,30.05,23.39,79.07,1.12,3.9,5.47,81.21,26.94,27.1,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,9,2017-09-01,0,0,30000,0.002857142857142857,1.0,0.01789119234046006,0.7728152827898734,27.3,31.37,23.88,78.76,3.11,1.12,3.9,79.07,26.8,26.94,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,10,2017-10-01,0,0,30000,0.002857142857142857,1.0,0.021826443263418396,0.847867584853459,27.71,31.49,24.95,81.3,6.18,3.11,1.12,78.76,27.3,26.8,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,11,2017-11-01,0,0,30000,0.002857142857142857,1.0,0.023286948760598808,1.019756456364662,27.61,31.23,24.96,82.15,10.52,6.18,3.11,81.3,27.71,27.3,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2017,12,2017-12-01,0,0,30000,0.002857142857142857,1.0,0.028236439612154652,1.1669767607254866,26.97,30.43,24.64,84.15,9.32,10.52,6.18,82.15,27.61,27.71,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,1,2018-01-01,0,0,30000,0.002857142857142857,1.0,0.10434500385411173,1.1500197738261644,26.89,29.84,24.91,84.24,6.66,9.32,10.52,84.15,26.97,27.61,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,2,2018-02-01,0,0,30000,0.002857142857142857,1.0,0.13298713943770538,1.068113659385903,26.61,29.2,24.6,85.65,17.62,6.66,9.32,84.24,26.89,26.97,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,3,2018-03-01,0,0,30000,0.002857142857142857,1.0,0.19465292709643392,1.4210599913675201,27.23,30.51,24.89,82.61,10.94,17.62,6.66,85.65,26.61,26.89,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,4,2018-04-01,0,0,30000,0.002857142857142857,1.0,0.16191326220130633,1.1737836709574752,27.7,30.7,25.31,82.66,9.03,10.94,17.62,82.61,27.23,26.61,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,5,2018-05-01,0,0,30000,0.002857142857142857,1.0,0.14970181346099234,1.138084846257117,27.73,30.8,24.94,82.7,2.61,9.03,10.94,82.66,27.7,27.23,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,6,2018-06-01,4,0,30000,0.002857142857142857,1.0,0.08896912653657349,0.9460873728016436,27.34,30.58,24.11,81.58,3.21,2.61,9.03,82.7,27.73,27.7,real_jakarta,not_synthetic_real_observed,13.333333333333334
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,7,2018-07-01,1,0,30000,0.002857142857142857,1.0,0.048683516572680434,0.9201119759840759,26.66,30.1,22.54,76.07,0.18,3.21,2.61,81.58,27.34,27.73,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,8,2018-08-01,0,0,30000,0.002857142857142857,1.0,0.027506186863564444,0.6663968834300815,26.73,30.57,22.78,75.8,0.9,0.18,3.21,76.07,26.66,27.34,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,9,2018-09-01,1,0,30000,0.002857142857142857,1.0,0.01789119234046006,0.684843292618487,27.33,31.44,23.45,75.02,2.46,0.9,0.18,75.8,26.73,26.66,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,10,2018-10-01,1,0,30000,0.002857142857142857,1.0,0.021826443263418396,0.7400911854947263,28.2,32.58,25.2,75.84,3.62,2.46,0.9,75.02,27.33,26.73,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,11,2018-11-01,1,0,30000,0.002857142857142857,1.0,0.023286948760598808,0.8335078393473365,27.82,32.6,25.26,80.05,7.26,3.62,2.46,75.84,28.2,27.33,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2018,12,2018-12-01,0,0,30000,0.002857142857142857,1.0,0.028236439612154652,1.0274407982719649,27.38,31.44,24.78,81.65,6.5,7.26,3.62,80.05,27.82,28.2,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,1,2019-01-01,1,0,30000,0.002857142857142857,1.0,0.10434500385411173,1.0231307134511538,27.23,30.51,24.95,83.93,12.85,6.5,7.26,81.65,27.38,27.82,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,2,2019-02-01,1,0,30000,0.002857142857142857,1.0,0.13298713943770538,1.2631530914238842,27.48,30.43,25.21,82.62,8.25,12.85,6.5,83.93,27.23,27.38,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,3,2019-03-01,0,0,30000,0.002857142857142857,1.0,0.19465292709643392,1.1037364722183922,27.38,30.66,24.85,82.73,9.81,8.25,12.85,82.62,27.48,27.23,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,4,2019-04-01,0,0,30000,0.002857142857142857,1.0,0.16191326220130633,1.1491288990287825,28.08,31.25,25.47,82.81,7.82,9.81,8.25,82.73,27.38,27.48,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,5,2019-05-01,0,0,30000,0.002857142857142857,1.0,0.14970181346099234,1.1219579535714432,28.08,30.9,25.54,81.44,4.96,7.82,9.81,82.81,28.08,27.38,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,6,2019-06-01,0,0,30000,0.002857142857142857,1.0,0.08896912653657349,1.0026429418457825,27.41,30.72,23.69,78.69,1.71,4.96,7.82,81.44,28.08,28.08,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,7,2019-07-01,0,0,30000,0.002857142857142857,1.0,0.048683516572680434,0.8087186659530727,26.76,30.17,23.01,77.96,1.18,1.71,4.96,78.69,27.41,28.08,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,8,2019-08-01,0,0,30000,0.002857142857142857,1.0,0.027506186863564444,0.7463066546683738,26.57,30.44,22.18,75.81,0.38,1.18,1.71,77.96,26.76,27.41,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,9,2019-09-01,0,0,30000,0.002857142857142857,1.0,0.01789119234046006,0.6622281093859862,27.5,32.4,22.41,72.92,0.24,0.38,1.18,75.81,26.57,26.76,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,10,2019-10-01,2,0,30000,0.002857142857142857,1.0,0.021826443263418396,0.630249375328167,28.4,34.2,23.93,72.32,2.57,0.24,0.38,72.92,27.5,26.57,real_jakarta,not_synthetic_real_observed,6.666666666666667
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,11,2019-11-01,2,0,30000,0.002857142857142857,1.0,0.023286948760598808,0.7264498110035311,28.67,34.38,24.44,73.16,3.61,2.57,0.24,72.32,28.4,27.5,real_jakarta,not_synthetic_real_observed,6.666666666666667
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2019,12,2019-12-01,0,0,30000,0.002857142857142857,1.0,0.028236439612154652,0.7900223529787678,28.22,32.49,25.67,78.99,9.23,3.61,2.57,73.16,28.67,28.4,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,1,2020-01-01,4,0,30000,0.002857142857142857,1.0,0.10434500385411173,1.079503542482964,27.44,30.24,25.18,84.33,15.38,9.23,3.61,78.99,28.22,28.67,real_jakarta,not_synthetic_real_observed,13.333333333333334
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,2,2020-02-01,1,0,30000,0.002857142857142857,1.0,0.13298713943770538,1.3586261000501878,27.28,30.49,25.36,85.99,19.29,15.38,9.23,84.33,27.44,28.22,real_jakarta,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,3,2020-03-01,0,0,30000,0.002857142857142857,1.0,0.19465292709643392,1.509534912106297,27.61,30.26,25.47,84.68,12.12,19.29,15.38,85.99,27.28,27.44,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,4,2020-04-01,0,0,30000,0.002857142857142857,1.0,0.16191326220130633,1.2759011082016707,27.9,31.4,25.44,83.39,7.38,12.12,19.29,84.68,27.61,27.28,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,5,2020-05-01,0,0,30000,0.002857142857142857,1.0,0.14970181346099234,1.1145053439580395,27.9,30.54,25.77,84.77,6.55,7.38,12.12,83.39,27.9,27.61,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,6,2020-06-01,0,0,30000,0.002857142857142857,1.0,0.08896912653657349,1.1223889537604101,27.4,30.61,25.17,83.49,2.83,6.55,7.38,84.77,27.9,27.9,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,7,2020-07-01,0,0,30000,0.002857142857142857,1.0,0.048683516572680434,0.9569576781546822,27.08,30.19,23.9,81.62,3.47,2.83,6.55,83.49,27.4,27.9,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,8,2020-08-01,0,0,30000,0.002857142857142857,1.0,0.027506186863564444,0.917370908838298,27.13,30.49,23.28,81.88,3.91,3.47,2.83,81.62,27.08,27.4,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,9,2020-09-01,0,0,30000,0.002857142857142857,1.0,0.01789119234046006,0.9391286269038769,27.43,30.75,24.36,80.29,4.66,3.91,3.47,81.88,27.13,27.08,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,10,2020-10-01,0,0,30000,0.002857142857142857,1.0,0.021826443263418396,0.9371473636323134,27.35,30.96,25.01,82.36,6.81,4.66,3.91,80.29,27.43,27.13,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,11,2020-11-01,0,0,30000,0.002857142857142857,1.0,0.023286948760598808,1.0481569550825538,27.61,31.12,24.82,82.17,5.14,6.81,4.66,82.36,27.35,27.43,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,kabupaten,DKI JAKARTA,2020,12,2020-12-01,0,0,30000,0.002857142857142857,1.0,0.028236439612154652,1.004639998206299,26.75,29.74,24.79,85.47,8.48,5.14,6.81,82.17,27.61,27.35,real_jakarta,not_synthetic_real_observed,0.0
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,1,2015-01-01,169,0,3200000,0.3047619047619048,0.8,0.10434500385411173,1.2330362518676508,26.46,30.33,24.09,85.5,11.88,11.88,11.88,85.5,26.46,26.46,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.28125
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,2,2015-02-01,219,0,3200000,0.3047619047619048,0.8,0.13298713943770538,1.2330362518676508,26.4,29.97,24.26,85.8,19.1,11.88,19.1,85.5,26.46,26.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.84375
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,3,2015-03-01,362,0,3200000,0.3047619047619048,0.8,0.19465292709643392,1.4541239085013473,27.01,31.32,24.36,83.57,9.22,19.1,11.88,85.8,26.4,26.46,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,11.3125
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,4,2015-04-01,205,0,3200000,0.3047619047619048,0.8,0.16191326220130633,1.1313347174927852,27.54,31.16,24.84,82.29,6.37,9.22,19.1,83.57,27.01,26.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.406250000000001
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,5,2015-05-01,185,0,3200000,0.3047619047619048,0.8,0.14970181346099234,1.0370871434162408,27.5,30.73,24.01,82.94,3.17,6.37,9.22,82.29,27.54,27.01,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.78125
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,6,2015-06-01,108,0,3200000,0.3047619047619048,0.8,0.08896912653657349,0.9534553248108355,27.19,30.56,23.39,81.07,1.51,3.17,6.37,82.94,27.5,27.54,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.375
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,7,2015-07-01,50,0,3200000,0.3047619047619048,0.8,0.048683516572680434,0.8528333190745272,26.72,30.26,23.28,80.57,0.47,1.51,3.17,81.07,27.19,27.5,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.5625
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,8,2015-08-01,28,0,3200000,0.3047619047619048,0.8,0.027506186863564444,0.7944217936158228,26.76,31.16,22.66,78.55,0.56,0.47,1.51,80.57,26.72,27.19,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.8749999999999999
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,9,2015-09-01,21,0,3200000,0.3047619047619048,0.8,0.01789119234046006,0.755450892716453,27.61,32.62,23.3,73.1,0.25,0.56,0.47,78.55,26.76,26.72,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.65625
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,10,2015-10-01,21,0,3200000,0.3047619047619048,0.8,0.021826443263418396,0.6597896153119127,28.53,33.11,24.7,72.06,0.56,0.25,0.56,73.1,27.61,26.76,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.65625
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,11,2015-11-01,23,0,3200000,0.3047619047619048,0.8,0.023286948760598808,0.679255164464414,28.75,33.27,25.7,75.69,4.34,0.56,0.25,72.06,28.53,27.61,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.71875
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2015,12,2015-12-01,30,0,3200000,0.3047619047619048,0.8,0.028236439612154652,0.8779065950022301,27.89,31.15,24.58,80.88,7.46,4.34,0.56,75.69,28.75,28.53,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.9374999999999999
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,1,2017-01-01,78,0,3200000,0.3047619047619048,0.8,0.10434500385411173,1.0373182014041034,26.75,30.7,24.66,86.06,11.0,5.25,9.59,84.57,27.12,27.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.4375
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,2,2017-02-01,128,0,3200000,0.3047619047619048,0.8,0.13298713943770538,1.2287478369455291,26.6,29.79,24.49,87.06,19.52,11.0,5.25,86.06,26.75,27.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.0
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,3,2017-03-01,238,0,3200000,0.3047619047619048,0.8,0.19465292709643392,1.5006363834908163,27.15,30.37,24.74,83.89,7.38,19.52,11.0,87.06,26.6,26.75,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.437500000000001
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,4,2017-04-01,129,0,3200000,0.3047619047619048,0.8,0.16191326220130633,1.087829306699093,27.41,30.65,24.99,84.46,8.42,7.38,19.52,83.89,27.15,26.6,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.03125
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,5,2017-05-01,130,0,3200000,0.3047619047619048,0.8,0.14970181346099234,1.140352529415488,27.79,30.93,24.56,82.47,4.54,8.42,7.38,84.46,27.41,27.15,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.0625
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,6,2017-06-01,71,0,3200000,0.3047619047619048,0.8,0.08896912653657349,0.9947626297035395,27.23,30.45,24.93,83.74,4.39,4.54,8.42,82.47,27.79,27.41,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.21875
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,7,2017-07-01,44,0,3200000,0.3047619047619048,0.8,0.048683516572680434,0.9976599527477102,27.05,30.34,22.96,80.87,2.26,4.39,4.54,83.74,27.23,27.79,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.375
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,8,2017-08-01,24,0,3200000,0.3047619047619048,0.8,0.027506186863564444,0.8661679083409527,26.89,30.18,22.75,78.86,0.58,2.26,4.39,80.87,27.05,27.23,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.75
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,9,2017-09-01,10,0,3200000,0.3047619047619048,0.8,0.01789119234046006,0.7672319076729875,27.52,31.77,23.87,77.46,1.98,0.58,2.26,78.86,26.89,27.05,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.3125
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,10,2017-10-01,16,0,3200000,0.3047619047619048,0.8,0.021826443263418396,0.8015569275992019,28.07,31.68,25.64,79.79,6.99,1.98,0.58,77.46,27.52,26.89,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,11,2017-11-01,15,0,3200000,0.3047619047619048,0.8,0.023286948760598808,1.021016839900408,27.95,31.69,25.34,80.72,11.01,6.99,1.98,79.79,28.07,27.52,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.46874999999999994
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2017,12,2017-12-01,32,0,3200000,0.3047619047619048,0.8,0.028236439612154652,1.1573431834240657,27.14,31.45,24.44,84.11,7.79,11.01,6.99,80.72,27.95,28.07,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2018,1,2018-01-01,85,0,3200000,0.3047619047619048,0.8,0.10434500385411173,1.1044809095099395,26.98,30.56,24.87,84.63,6.49,7.79,11.01,84.11,27.14,27.95,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.65625
KABUPATEN BEKASI,kabupaten,JAWA BARAT,2018,2,2018-02-01,97,0,3200000,0.3047619047619048,0.8,0.13298713943770538,1.070911133461228,26.6,29.32,24.28,86.64,16.07,6.49,7.79,84.63,26.98,27.14,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.03125
